日期,買入,賣出
2019/10/16,45,516.00,45,930.00
2019/10/15,45,226.00,45,640.00
2019/10/14,45,449.00,45,863.00
2019/10/09,46,225.00,46,639.00
2019/10/08,46,112.00,46,526.00
2019/10/07,46,125.00,46,539.00
2019/10/05,46,369.00,46,783.00
2019/10/04,46,410.00,46,824.00
2019/10/03,46,664.00,47,078.00
2019/10/02,46,348.00,46,762.00
2019/10/01,45,945.00,46,359.00
